"SiteJ AWS climate data to be used as DEBAM input: WITH TIMESTAMP FOR EASIER VISUALIZATION"
TIMESTAMP,Year,JD,Time,Tair,RH,Wind,SWin,SWout,LWin,LWout,Net,Prec
2019-05-16 06:00:00,2019,136,6,-12.310000,82.550000,6.700000,105.130000,82.860000,215.630000,255.310000,-17.410000,0.000000
2019-05-16 07:00:00,2019,136,7,-10.670000,80.200000,6.280000,206.070000,159.990000,231.530000,264.160000,13.450000,0.000000
2019-05-16 08:00:00,2019,136,8,-10.330000,79.630000,6.080000,389.180000,298.800000,219.630000,267.040000,42.970000,0.000000
2019-05-16 09:00:00,2019,136,9,-9.470000,78.740000,5.600000,497.480000,378.650000,215.110000,270.720000,63.220000,0.000000
2019-05-16 10:00:00,2019,136,10,-8.580000,78.170000,5.270000,608.590000,456.470000,215.670000,276.190000,91.600000,0.000000
2019-05-16 11:00:00,2019,136,11,-7.400000,77.620000,5.350000,737.440000,554.360000,218.810000,282.540000,119.350000,0.000000
2019-05-16 12:00:00,2019,136,12,-6.630000,77.160000,5.030000,762.210000,582.550000,218.460000,286.470000,111.650000,0.000000
2019-05-16 13:00:00,2019,136,13,-5.680000,78.180000,4.430000,784.700000,602.610000,217.710000,290.860000,108.940000,0.000000
2019-05-16 14:00:00,2019,136,14,-5.020000,77.740000,4.320000,798.420000,613.900000,206.500000,293.310000,97.710000,0.000000
2019-05-16 15:00:00,2019,136,15,-4.440000,76.610000,3.850000,760.510000,588.320000,207.580000,295.630000,84.140000,0.000000
2019-05-16 16:00:00,2019,136,16,-3.940000,76.050000,3.420000,696.520000,552.130000,207.620000,295.760000,56.250000,0.000000
2019-05-16 17:00:00,2019,136,17,-3.780000,75.340000,2.860000,605.750000,489.150000,207.640000,294.850000,29.390000,0.000000
2019-05-16 18:00:00,2019,136,18,-2.470000,71.190000,1.810000,494.150000,408.060000,207.220000,292.000000,1.310000,0.000000
2019-05-16 19:00:00,2019,136,19,-2.150000,68.750000,0.750000,368.980000,314.800000,207.000000,286.700000,-25.520000,0.000000
2019-05-16 20:00:00,2019,136,20,-3.680000,73.460000,0.490000,250.160000,214.840000,206.460000,278.920000,-37.140000,0.000000
2019-05-16 21:00:00,2019,136,21,-7.930000,87.420000,1.500000,148.300000,125.510000,202.660000,267.420000,-41.970000,0.000000
2019-05-16 22:00:00,2019,136,22,-11.610000,87.820000,2.230000,61.100000,48.900000,197.820000,256.190000,-46.170000,0.000000
2019-05-16 23:00:00,2019,136,23,-13.740000,88.200000,2.220000,19.040000,12.860000,194.850000,247.540000,-46.510000,0.000000
2019-05-17 00:00:00,2019,137,0,-15.490000,89.040000,2.940000,2.260000,2.030000,192.710000,242.220000,-49.280000,0.000000
2019-05-17 01:00:00,2019,137,1,-16.370000,90.130000,3.300000,0.490000,0.440000,192.850000,239.510000,-46.610000,0.000000
2019-05-17 02:00:00,2019,137,2,-16.380000,90.440000,2.800000,0.120000,0.110000,217.430000,242.220000,-24.780000,0.000000
2019-05-17 03:00:00,2019,137,3,-15.690000,87.620000,2.460000,1.500000,1.350000,230.410000,246.990000,-16.430000,0.000000
2019-05-17 04:00:00,2019,137,4,-15.300000,87.610000,2.520000,8.460000,7.490000,235.320000,249.230000,-12.940000,0.000000
2019-05-17 05:00:00,2019,137,5,-14.930000,87.970000,2.500000,35.190000,29.860000,246.760000,251.890000,0.200000,0.000000
2019-05-17 06:00:00,2019,137,6,-14.680000,87.850000,1.310000,117.080000,85.760000,235.790000,252.900000,14.210000,0.000000
2019-05-17 07:00:00,2019,137,7,-14.690000,87.210000,2.310000,243.030000,178.110000,215.330000,251.650000,28.600000,0.000000
2019-05-17 08:00:00,2019,137,8,-13.760000,87.230000,4.390000,309.940000,269.940000,207.970000,252.530000,-4.560000,0.000000
2019-05-17 09:00:00,2019,137,9,-12.840000,83.950000,4.930000,418.640000,376.770000,188.810000,254.820000,-24.140000,0.000000
2019-05-17 10:00:00,2019,137,10,-11.940000,77.420000,5.080000,511.550000,460.390000,188.520000,258.770000,-19.090000,0.000000
2019-05-17 11:00:00,2019,137,11,-10.700000,75.670000,5.390000,587.900000,529.110000,189.710000,264.580000,-16.080000,0.000000
